Date,Area Name,Latitude,Longitude,Number of Cases,Number of Hospitals,Number of Deaths,Temperature (°C),Humidity (%)
2024-02-28,Mylapore,13.033,80.2698,5,1,0,26.4820508150798,73.82060992782097
2024-02-29,Mylapore,13.033,80.2698,6,4,1,34.36896080899088,69.48504084562235
2024-03-01,Mylapore,13.033,80.2698,2,1,0,33.4257236122254,85.67860751805861
2024-03-02,Mylapore,13.033,80.2698,6,2,0,27.075259104810304,83.35683156583245
2024-03-03,Mylapore,13.033,80.2698,5,2,0,25.17622153660124,89.3998386063808
2024-03-04,Mylapore,13.033,80.2698,6,4,1,25.56404108409427,73.54744376107098
2024-03-05,Mylapore,13.033,80.2698,5,9,0,32.16036442313367,74.62332471703155
2024-03-06,Mylapore,13.033,80.2698,4,4,0,25.7291606493877,53.05449635366741
2024-03-07,Mylapore,13.033,80.2698,4,4,1,32.82726975272797,79.65062391835122
2024-03-08,Mylapore,13.033,80.2698,5,9,0,34.94554321260182,67.2545043336244
2024-03-09,Mylapore,13.033,80.2698,9,3,0,31.174400232707484,64.83984583538437
2024-03-10,Mylapore,13.033,80.2698,7,8,1,27.502304772378242,53.99338645227702
2024-03-11,Mylapore,13.033,80.2698,4,4,1,26.441895407014716,60.49543610838071
2024-03-12,Mylapore,13.033,80.2698,8,4,1,32.16855087780758,52.674318474971216
2024-03-13,Mylapore,13.033,80.2698,6,8,0,34.71524338361793,82.09231056190563
2024-03-14,Mylapore,13.033,80.2698,5,2,0,31.655940855714878,67.15930580140851
2024-03-15,Mylapore,13.033,80.2698,5,3,0,27.641854748065313,76.10485893118876
2024-03-16,Mylapore,13.033,80.2698,5,3,0,27.596422829641575,59.780233360891344
2024-03-17,Mylapore,13.033,80.2698,5,8,0,30.432794157524526,78.45612801738596
2024-03-18,Mylapore,13.033,80.2698,3,1,0,27.65774953677067,86.35350412145901
2024-03-19,Mylapore,13.033,80.2698,5,3,1,30.25887862171571,79.02208376824285
2024-03-20,Mylapore,13.033,80.2698,4,5,0,29.20217499495031,77.81690796149194
2024-03-21,Mylapore,13.033,80.2698,9,5,1,28.757115191646058,66.38489155855777
2024-03-22,Mylapore,13.033,80.2698,4,2,0,28.16114721409797,78.58824443493037
2024-03-23,Mylapore,13.033,80.2698,2,9,1,28.762048037174182,66.91093557391076
2024-03-24,Mylapore,13.033,80.2698,7,8,0,27.71757995176869,62.30800231895195
2024-03-25,Mylapore,13.033,80.2698,9,2,0,27.76197754386056,76.75892231628397
2024-03-26,Mylapore,13.033,80.2698,3,8,0,30.81552700341596,53.03017794179547
2024-03-27,Mylapore,13.033,80.2698,3,5,0,25.026435091944652,67.15862359798297
2024-03-28,Mylapore,13.033,80.2698,3,4,0,32.412434670327535,80.49618850588674
2024-03-29,Mylapore,13.033,80.2698,3,6,1,29.684605326863075,80.07602649092146
2024-03-30,Mylapore,13.033,80.2698,4,5,1,33.69540810121063,68.22843363818384
2024-03-31,Mylapore,13.033,80.2698,6,5,1,32.17623307373197,89.03359112227622
2024-04-01,Mylapore,13.033,80.2698,5,2,1,32.3525302480434,68.42575281753649
2024-04-02,Mylapore,13.033,80.2698,4,4,2,25.411361906908564,59.51418017439556
2024-04-03,Mylapore,13.033,80.2698,6,7,1,32.347743659338455,62.208553556446084
2024-04-04,Mylapore,13.033,80.2698,7,1,0,32.666453813735984,61.85722793051741
2024-04-05,Mylapore,13.033,80.2698,8,1,0,26.010629191657966,55.570032231380935
2024-04-06,Mylapore,13.033,80.2698,5,9,0,26.793472083689466,69.71104124539636
2024-04-07,Mylapore,13.033,80.2698,7,8,0,30.967947981520453,55.91660226902943
2024-04-08,Mylapore,13.033,80.2698,3,2,0,32.80457601438766,80.49160679141305
2024-04-09,Mylapore,13.033,80.2698,4,2,0,30.38811221446085,83.23307041932136
2024-04-10,Mylapore,13.033,80.2698,3,1,0,27.258177372599228,87.72928713036283
2024-04-11,Mylapore,13.033,80.2698,3,3,1,27.591055639087255,59.2085463918323
2024-04-12,Mylapore,13.033,80.2698,6,4,2,32.20429982086188,50.22471676220753
2024-04-13,Mylapore,13.033,80.2698,4,9,1,32.57068493644659,55.48903387146491
2024-04-14,Mylapore,13.033,80.2698,4,3,0,33.06065768771796,80.32248056359722
2024-04-15,Mylapore,13.033,80.2698,9,4,0,33.035261307414444,89.32139656382974
2024-04-16,Mylapore,13.033,80.2698,3,5,0,31.655834778499795,73.75133048054462
2024-04-17,Mylapore,13.033,80.2698,8,7,1,30.166221807762653,60.146081142982865
2024-04-18,Mylapore,13.033,80.2698,4,4,0,30.1682857848013,82.34443670823026
2024-04-19,Mylapore,13.033,80.2698,5,7,0,32.908669296169776,52.42712304950376
2024-04-20,Mylapore,13.033,80.2698,9,9,0,26.084529467865167,53.58049540503149
2024-04-21,Mylapore,13.033,80.2698,4,5,0,28.809446133354314,52.41333316814029
2024-04-22,Mylapore,13.033,80.2698,5,6,0,32.48350725791406,64.45063758586971
2024-04-23,Mylapore,13.033,80.2698,7,6,1,28.81614276598618,84.40212434432304
2024-04-24,Mylapore,13.033,80.2698,5,8,0,34.928969143715904,69.08191934640112
2024-04-25,Mylapore,13.033,80.2698,3,9,1,31.94923192963224,63.48277397679911
2024-04-26,Mylapore,13.033,80.2698,6,1,0,28.41195471719445,71.21080755257482
2024-04-27,Mylapore,13.033,80.2698,3,4,1,32.53258152751087,66.168170752273
2024-04-28,Mylapore,13.033,80.2698,9,3,1,25.224232306122836,55.80979955120001
2024-04-29,Mylapore,13.033,80.2698,3,8,2,28.541562258003893,68.89943226945361
2024-04-30,Mylapore,13.033,80.2698,5,1,1,34.0081475062729,76.1086489785245
2024-05-01,Mylapore,13.033,80.2698,6,1,0,32.75297410282612,74.54328847206503
2024-05-02,Mylapore,13.033,80.2698,5,2,0,33.750993983605284,76.0848274169675
2024-05-03,Mylapore,13.033,80.2698,5,7,1,32.7892072638833,51.122217106535686
2024-05-04,Mylapore,13.033,80.2698,5,6,0,32.60883949369679,84.90814086212734
2024-05-05,Mylapore,13.033,80.2698,6,2,0,28.65880941977639,78.83054003966903
2024-05-06,Mylapore,13.033,80.2698,4,9,0,25.38822411968851,72.01604867655843
2024-05-07,Mylapore,13.033,80.2698,2,4,1,32.86843945071391,86.30537898015248
2024-05-08,Mylapore,13.033,80.2698,3,9,0,27.520800913781272,65.22926192657272
2024-05-09,Mylapore,13.033,80.2698,4,9,0,29.10732090331566,89.00628288697622
2024-05-10,Mylapore,13.033,80.2698,8,8,0,29.039864721633904,53.1845904603173
2024-05-11,Mylapore,13.033,80.2698,9,6,0,27.472509894707542,85.09867794926824
2024-05-12,Mylapore,13.033,80.2698,4,7,0,25.82967681918011,63.08925699662153
2024-05-13,Mylapore,13.033,80.2698,6,9,0,31.668713132109943,83.06575575107428
2024-05-14,Mylapore,13.033,80.2698,5,4,0,32.385934183667224,81.21533990994149
2024-05-15,Mylapore,13.033,80.2698,3,7,0,27.329535239581737,77.13280388058524
2024-05-16,Mylapore,13.033,80.2698,2,9,1,29.704646932184055,67.25199812576619
2024-05-17,Mylapore,13.033,80.2698,1,6,0,29.46426081712861,62.608803505832576
2024-05-18,Mylapore,13.033,80.2698,2,3,1,30.433814817808624,82.47251349857633
2024-05-19,Mylapore,13.033,80.2698,4,8,0,26.52006478459887,73.9236156628198
2024-05-20,Mylapore,13.033,80.2698,1,9,1,29.969320217722,68.02472732180124
2024-05-21,Mylapore,13.033,80.2698,4,4,0,32.25523047460006,78.19294487944427
2024-05-22,Mylapore,13.033,80.2698,5,4,0,25.79009540080188,85.39489607248605
2024-05-23,Mylapore,13.033,80.2698,3,2,0,27.975501195279467,63.430077242013596
2024-05-24,Mylapore,13.033,80.2698,5,4,1,34.475872958157616,72.22076402212686
2024-05-25,Mylapore,13.033,80.2698,5,8,0,31.72573596785881,82.33180161053643
2024-05-26,Mylapore,13.033,80.2698,6,5,0,29.18157379507518,68.73131947841262
2024-05-27,Mylapore,13.033,80.2698,5,7,1,33.01914905107478,52.32496264412211
2024-05-28,Mylapore,13.033,80.2698,4,2,0,30.90301615850826,64.89008130861848
2024-05-29,Mylapore,13.033,80.2698,2,1,0,31.655910969468394,89.4309622692401
2024-05-30,Mylapore,13.033,80.2698,2,8,0,32.86964836408476,51.18218376634938
2024-05-31,Mylapore,13.033,80.2698,5,1,0,25.057778198533327,51.99868121166255
2024-06-01,Mylapore,13.033,80.2698,3,7,0,30.625472289838452,75.056800386404
2024-06-02,Mylapore,13.033,80.2698,2,8,1,34.373855273421235,56.06483738529556
2024-06-03,Mylapore,13.033,80.2698,8,8,0,31.306757926437168,80.12436900293744
2024-06-04,Mylapore,13.033,80.2698,6,2,0,31.134782750492192,82.18121309921099
2024-06-05,Mylapore,13.033,80.2698,4,3,0,32.3900972375691,87.50870931142822
2024-06-06,Mylapore,13.033,80.2698,6,1,1,30.270875815381697,84.5935812657712
2024-06-07,Mylapore,13.033,80.2698,4,5,0,31.758375407485985,71.62856403153239
2024-06-08,Mylapore,13.033,80.2698,6,2,0,33.679290691487175,85.90618723225822
2024-06-09,Mylapore,13.033,80.2698,0,7,1,28.885146712557034,58.396225729909915
2024-06-10,Mylapore,13.033,80.2698,7,7,0,29.67898636798841,64.4450399721421
2024-06-11,Mylapore,13.033,80.2698,4,1,0,30.097162049985933,73.2938767362981
2024-06-12,Mylapore,13.033,80.2698,3,1,1,28.947101681552457,57.854998058870855
2024-06-13,Mylapore,13.033,80.2698,4,8,1,30.692843633257738,50.71803907526336
2024-06-14,Mylapore,13.033,80.2698,7,8,0,28.811249055729206,87.19714704323621
2024-06-15,Mylapore,13.033,80.2698,4,5,0,28.71018710639723,73.68421578277753
2024-06-16,Mylapore,13.033,80.2698,3,2,1,25.18901087317381,82.1656733181965
2024-06-17,Mylapore,13.033,80.2698,4,4,1,30.282572208320804,73.83217521545512
2024-06-18,Mylapore,13.033,80.2698,4,8,0,34.11654243592757,52.942513086005505
2024-06-19,Mylapore,13.033,80.2698,2,9,0,34.67381657247145,65.51815211584903
2024-06-20,Mylapore,13.033,80.2698,5,6,0,25.002004803903734,74.45177479312414
2024-06-21,Mylapore,13.033,80.2698,4,2,0,30.938187005344723,81.16258020545574
2024-06-22,Mylapore,13.033,80.2698,4,8,0,26.120292972242325,88.35433926073682
2024-06-23,Mylapore,13.033,80.2698,5,4,0,27.190022098247027,74.91528671073823
2024-06-24,Mylapore,13.033,80.2698,7,1,0,25.64845453887854,65.56327055852148
2024-06-25,Mylapore,13.033,80.2698,4,6,1,33.110739876799414,80.90339498948168
2024-06-26,Mylapore,13.033,80.2698,5,9,1,26.72131377419076,69.33280730745199
2024-06-27,Mylapore,13.033,80.2698,3,3,0,34.941984563860736,86.11693570913508
2024-06-28,Mylapore,13.033,80.2698,3,1,3,32.578962625940406,58.02343318314875
2024-06-29,Mylapore,13.033,80.2698,5,3,0,30.493713473973475,69.08538846024257
2024-06-30,Mylapore,13.033,80.2698,9,8,0,29.58888826989084,59.003952184189615
2024-07-01,Mylapore,13.033,80.2698,5,8,1,30.722782874313317,53.17601462892322
2024-07-02,Mylapore,13.033,80.2698,5,1,1,32.40048390095217,73.51697042328578
2024-07-03,Mylapore,13.033,80.2698,5,1,0,28.76575828209235,89.70218819499065
2024-07-04,Mylapore,13.033,80.2698,9,9,0,28.564566313859345,60.9090487328657
2024-07-05,Mylapore,13.033,80.2698,2,9,1,25.109559011928074,83.48360078388534
2024-07-06,Mylapore,13.033,80.2698,4,8,1,33.23396770176561,65.72472734389021
2024-07-07,Mylapore,13.033,80.2698,5,7,0,30.213583302503775,77.03239251433504
2024-07-08,Mylapore,13.033,80.2698,5,2,0,25.257869079573947,72.95028632832897
2024-07-09,Mylapore,13.033,80.2698,8,1,0,26.50134332493314,63.592279722299985
2024-07-10,Mylapore,13.033,80.2698,6,8,3,28.488936701431633,51.91789689959609
2024-07-11,Mylapore,13.033,80.2698,7,4,0,34.27925148716868,65.29789709370279
2024-07-12,Mylapore,13.033,80.2698,8,1,0,26.030422664610793,67.73328663980271
2024-07-13,Mylapore,13.033,80.2698,5,1,1,33.2714571477278,79.71903488852952
2024-07-14,Mylapore,13.033,80.2698,4,6,1,28.51859806582713,84.15593444832055
2024-07-15,Mylapore,13.033,80.2698,3,7,1,26.921522743186333,60.38808423672842
2024-07-16,Mylapore,13.033,80.2698,3,4,0,29.293011025017222,63.01402307248566
2024-07-17,Mylapore,13.033,80.2698,3,1,0,29.613993364455187,88.83591468553776
2024-07-18,Mylapore,13.033,80.2698,1,1,0,31.9982240372131,57.24934035914829
2024-07-19,Mylapore,13.033,80.2698,6,8,0,32.30423457828807,87.81538617243368
2024-07-20,Mylapore,13.033,80.2698,3,2,0,27.64542218344871,65.05368833039128
2024-07-21,Mylapore,13.033,80.2698,5,1,1,29.49361779083159,64.35067043570515
2024-07-22,Mylapore,13.033,80.2698,4,5,1,26.89887664939303,61.95704316939862
2024-07-23,Mylapore,13.033,80.2698,4,5,0,25.395908235360196,68.80777052929533
2024-07-24,Mylapore,13.033,80.2698,7,1,0,33.85017801416769,82.36359261872417
2024-07-25,Mylapore,13.033,80.2698,5,6,0,27.88796438891861,68.07802032235962
2024-07-26,Mylapore,13.033,80.2698,3,3,0,27.574093914389668,89.94844240842065
2024-07-27,Mylapore,13.033,80.2698,7,4,0,30.764247946104938,60.86361541128475
2024-07-28,Mylapore,13.033,80.2698,3,1,1,25.3672641962796,63.79252684722343
2024-07-29,Mylapore,13.033,80.2698,3,1,0,29.40436212029652,54.79185506486199
2024-07-30,Mylapore,13.033,80.2698,4,2,1,32.88129749489855,58.66237936094447
2024-07-31,Mylapore,13.033,80.2698,5,7,3,31.94260584081084,83.52761205851218
2024-08-01,Mylapore,13.033,80.2698,1,2,2,32.03437446747982,52.95133711234351
2024-08-02,Mylapore,13.033,80.2698,6,3,0,27.558316959367126,85.81171982790426
2024-08-03,Mylapore,13.033,80.2698,7,1,0,27.869310572240675,88.81862261216313
2024-08-04,Mylapore,13.033,80.2698,4,8,1,27.586082942540546,50.734414802033776
2024-08-05,Mylapore,13.033,80.2698,1,7,1,25.040383625624766,56.91356673617378
2024-08-06,Mylapore,13.033,80.2698,7,7,0,29.231001302192617,89.4150197066398
2024-08-07,Mylapore,13.033,80.2698,2,4,2,25.08735069257622,80.44550831368001
2024-08-08,Mylapore,13.033,80.2698,8,6,0,30.05266949951998,72.79888399318612
2024-08-09,Mylapore,13.033,80.2698,3,6,0,29.541277011832236,89.04555094176953
2024-08-10,Mylapore,13.033,80.2698,9,3,1,30.088376946543306,82.12213330491363
2024-08-11,Mylapore,13.033,80.2698,2,7,0,32.75774586087043,61.82414058089029
2024-08-12,Mylapore,13.033,80.2698,3,4,1,31.275219812398035,89.22074941883872
2024-08-13,Mylapore,13.033,80.2698,5,5,0,31.509065235010794,68.36836961495372
2024-08-14,Mylapore,13.033,80.2698,2,6,2,34.141451518764505,61.65426596280723
2024-08-15,Mylapore,13.033,80.2698,9,3,1,33.7763523217917,54.87098465897689
2024-08-16,Mylapore,13.033,80.2698,3,1,1,30.870369893876862,52.544781826358545
2024-08-17,Mylapore,13.033,80.2698,9,6,2,27.37889603937496,68.5204094878516
2024-08-18,Mylapore,13.033,80.2698,4,8,1,33.95054750057144,75.005340221132
2024-08-19,Mylapore,13.033,80.2698,4,7,0,29.95053870240101,64.61667865348656
2024-08-20,Mylapore,13.033,80.2698,2,5,1,26.211991001654525,65.91280317962291
2024-08-21,Mylapore,13.033,80.2698,7,8,1,25.152046764821357,82.91332081568716
2024-08-22,Mylapore,13.033,80.2698,9,2,0,34.36772354730371,66.95921082617103
2024-08-23,Mylapore,13.033,80.2698,10,2,2,34.28415290246501,74.10078397889384
2024-08-24,Mylapore,13.033,80.2698,4,1,0,30.868457083077754,64.72803444349586
2024-08-25,Mylapore,13.033,80.2698,3,9,0,30.513624485718424,62.060172592162914
2024-08-26,Mylapore,13.033,80.2698,4,3,0,33.40922375568123,76.26097697958626
2024-08-27,Mylapore,13.033,80.2698,6,4,0,27.19708243036363,76.56537376137044
2024-08-28,Mylapore,13.033,80.2698,7,3,0,31.899900080923928,52.56184477609639
2024-08-29,Mylapore,13.033,80.2698,4,2,1,33.65232464068421,76.76265731234471
2024-08-30,Mylapore,13.033,80.2698,9,7,0,27.08189430664863,76.7990602744173
2024-08-31,Mylapore,13.033,80.2698,5,6,1,34.84538737630348,58.827047605269485
2024-09-01,Mylapore,13.033,80.2698,2,2,0,31.127966876153458,75.58916231788899
2024-09-02,Mylapore,13.033,80.2698,2,2,2,26.132008214092192,70.68673807774873
2024-09-03,Mylapore,13.033,80.2698,6,7,0,25.825006931982628,55.1451625160158
2024-09-04,Mylapore,13.033,80.2698,5,1,1,26.940663937576385,77.59339676230229
2024-09-05,Mylapore,13.033,80.2698,5,2,2,29.546701649423653,51.12558718552259
2024-09-06,Mylapore,13.033,80.2698,5,2,0,29.021405893564875,55.0471713146589
2024-09-07,Mylapore,13.033,80.2698,2,7,1,33.23968468105471,55.760024663949814
2024-09-08,Mylapore,13.033,80.2698,3,6,0,30.57361539469568,88.05240753177696
2024-09-09,Mylapore,13.033,80.2698,3,8,0,28.71936680642034,79.01435978119451
2024-09-10,Mylapore,13.033,80.2698,5,8,0,26.372208095842588,56.44975699690982
2024-09-11,Mylapore,13.033,80.2698,6,1,0,33.42330194860797,66.0508845751347
2024-09-12,Mylapore,13.033,80.2698,12,8,1,29.470391265202185,88.8810560327029
2024-09-13,Mylapore,13.033,80.2698,7,5,1,26.85570853642759,58.16848308500467
2024-09-14,Mylapore,13.033,80.2698,3,5,2,32.70843770103618,53.11383692198316
2024-09-15,Mylapore,13.033,80.2698,8,6,0,32.540084743000286,53.76807448025756
2024-09-16,Mylapore,13.033,80.2698,7,3,0,34.98805813357488,67.31281290229714
2024-09-17,Mylapore,13.033,80.2698,6,2,0,32.48070824432868,77.46433818085575
2024-09-18,Mylapore,13.033,80.2698,6,7,0,34.98457106519353,80.79087789686523
2024-09-19,Mylapore,13.033,80.2698,7,1,0,28.93481143526319,89.25983635428172
2024-09-20,Mylapore,13.033,80.2698,4,1,3,34.61430117212467,68.65293531731145
2024-09-21,Mylapore,13.033,80.2698,5,9,0,28.53522558915897,52.88795336706186
2024-09-22,Mylapore,13.033,80.2698,7,7,0,32.55712620631163,89.60013601039476
2024-09-23,Mylapore,13.033,80.2698,3,5,0,33.20167950848138,63.11718273709478
2024-09-24,Mylapore,13.033,80.2698,2,7,0,27.698969036701353,57.078805495066376
2024-09-25,Mylapore,13.033,80.2698,7,3,0,30.73465128059058,65.75491641256286
2024-09-26,Mylapore,13.033,80.2698,8,8,0,30.498254891293186,88.1988198687433
2024-09-27,Mylapore,13.033,80.2698,9,9,1,31.034613352156242,65.11031150233119
2024-09-28,Mylapore,13.033,80.2698,3,3,0,25.430870784142783,65.00361779776557
2024-09-29,Mylapore,13.033,80.2698,5,6,0,30.226789104890962,87.73994337722723
2024-01-01,Egmore,13.0701,80.2576,2,3,0,29.52629581502216,80.03073568418688
2024-01-02,Egmore,13.0701,80.2576,7,4,1,26.769021752960285,66.7586492807497
2024-01-03,Egmore,13.0701,80.2576,3,7,0,34.85920514417792,60.90468800862595
2024-01-04,Egmore,13.0701,80.2576,6,6,0,28.015673757510918,72.33297681267452
2024-01-05,Egmore,13.0701,80.2576,3,1,0,30.081948823555543,61.28001079992529
2024-01-06,Egmore,13.0701,80.2576,4,8,2,26.854109656114144,81.72886383612973
2024-01-07,Egmore,13.0701,80.2576,5,4,0,25.20110998180339,81.29165210723517
2024-01-08,Egmore,13.0701,80.2576,8,3,1,33.550514573372666,86.1015369385648
2024-01-09,Egmore,13.0701,80.2576,5,2,0,27.786385363647483,83.074821626416
2024-01-10,Egmore,13.0701,80.2576,5,6,1,33.765176930963996,79.79008583648096
2024-01-11,Egmore,13.0701,80.2576,4,7,0,31.68598803826741,83.62575907556668
2024-01-12,Egmore,13.0701,80.2576,3,8,0,30.50853658624392,70.78846429100076
2024-01-13,Egmore,13.0701,80.2576,7,3,0,27.330207661438696,85.99397890244818
2024-01-14,Egmore,13.0701,80.2576,3,7,0,34.5335062997611,74.38103056538279
2024-01-15,Egmore,13.0701,80.2576,6,7,0,29.783173251271705,69.39858374840875
2024-01-16,Egmore,13.0701,80.2576,7,5,1,28.547153940656496,69.23399100898229
2024-01-17,Egmore,13.0701,80.2576,4,8,0,29.781480225565872,76.47138130015935
2024-01-18,Egmore,13.0701,80.2576,6,7,0,29.346750872343534,85.69504351789453
2024-01-19,Egmore,13.0701,80.2576,10,3,0,28.248361569262073,75.51003866170757
2024-01-20,Egmore,13.0701,80.2576,1,9,1,28.382679093562114,79.74930618521161
2024-01-21,Egmore,13.0701,80.2576,6,5,1,30.312696163947113,88.72475516701564
2024-01-22,Egmore,13.0701,80.2576,4,3,2,25.28575837464545,83.3981182286742
2024-01-23,Egmore,13.0701,80.2576,7,1,0,28.901231553100416,58.00543494780983
2024-01-24,Egmore,13.0701,80.2576,3,1,0,30.53192818889125,87.21238157137005
2024-01-25,Egmore,13.0701,80.2576,6,7,1,34.54569210835115,82.14682168462458
2024-01-26,Egmore,13.0701,80.2576,6,9,1,27.497211569276097,63.434369417309966
2024-01-27,Egmore,13.0701,80.2576,7,7,0,33.51287917374597,55.92751239239761
2024-01-28,Egmore,13.0701,80.2576,8,2,0,27.608105466265314,66.63428334310454
2024-01-29,Egmore,13.0701,80.2576,8,4,2,29.31443405863769,68.0791443895079
2024-01-30,Egmore,13.0701,80.2576,2,5,0,28.874542087669457,81.57263290398893
2024-01-31,Egmore,13.0701,80.2576,2,3,0,25.984981409944066,64.07911101961123
2024-02-01,Egmore,13.0701,80.2576,4,3,0,31.216281014199033,64.79693376388741
2024-02-02,Egmore,13.0701,80.2576,4,6,1,30.49035861202526,73.99771350826235
2024-02-03,Egmore,13.0701,80.2576,7,3,1,30.688066204093392,65.89677645943836
2024-02-04,Egmore,13.0701,80.2576,4,7,0,31.11344908148152,77.3025078339431
2024-02-05,Egmore,13.0701,80.2576,7,7,1,25.602539295785427,57.520182648126045
2024-02-06,Egmore,13.0701,80.2576,8,5,0,31.91088506179229,70.80950892560747
2024-02-07,Egmore,13.0701,80.2576,4,4,0,32.32150766726616,77.15191619765639
2024-02-08,Egmore,13.0701,80.2576,5,2,0,30.847215406814886,83.58503746148608
2024-02-09,Egmore,13.0701,80.2576,5,8,0,30.746968681267433,79.21927893340725
2024-02-10,Egmore,13.0701,80.2576,6,9,0,25.871264975504527,55.061027182754046
2024-02-11,Egmore,13.0701,80.2576,4,3,0,31.46831494697594,83.65060541884317
2024-02-12,Egmore,13.0701,80.2576,7,4,0,31.8496591394127,70.34750419189618
2024-02-13,Egmore,13.0701,80.2576,7,3,2,32.650114632703165,88.99104739411203
2024-02-14,Egmore,13.0701,80.2576,3,8,0,30.49986247320596,60.97533246208839
2024-02-15,Egmore,13.0701,80.2576,5,3,0,31.563174279441267,51.80005747025405
2024-02-16,Egmore,13.0701,80.2576,2,5,1,25.969119097108752,71.4723411411702
2024-02-17,Egmore,13.0701,80.2576,2,7,1,28.957622139178955,63.79162350757467
2024-02-18,Egmore,13.0701,80.2576,6,9,1,33.63158240606484,78.11895991102644
2024-02-19,Egmore,13.0701,80.2576,1,6,0,32.86110626275318,79.00924502608339
2024-02-20,Egmore,13.0701,80.2576,9,9,2,28.688956541185775,76.66442824768177
2024-02-21,Egmore,13.0701,80.2576,9,5,0,30.156226618008212,56.23778748059139
2024-02-22,Egmore,13.0701,80.2576,4,1,0,25.593510273384187,69.89385048272524
2024-02-23,Egmore,13.0701,80.2576,8,7,1,26.430290845892056,78.50038183179385
2024-02-24,Egmore,13.0701,80.2576,7,3,0,31.55810121247474,64.86821737301094
2024-02-25,Egmore,13.0701,80.2576,9,1,0,34.0101641559101,52.99183228906285
2024-02-26,Egmore,13.0701,80.2576,6,1,0,34.874888375686474,50.82842793100105
2024-02-27,Egmore,13.0701,80.2576,4,1,0,25.715335357103143,74.61199667454609
2024-02-28,Egmore,13.0701,80.2576,4,6,0,30.543974700053358,77.27005232967736
2024-02-29,Egmore,13.0701,80.2576,5,5,1,25.23951049488378,68.47522912172155
2024-03-01,Egmore,13.0701,80.2576,4,7,1,27.779391014369633,64.26482878173218
2024-03-02,Egmore,13.0701,80.2576,7,5,0,27.25434166223469,73.54730327750065
2024-03-03,Egmore,13.0701,80.2576,4,9,0,29.80478591957878,53.40633840674174
2024-03-04,Egmore,13.0701,80.2576,3,2,0,30.170766074406515,82.14310199799345
2024-03-05,Egmore,13.0701,80.2576,11,8,1,28.445433463586816,55.71134828198322
2024-03-06,Egmore,13.0701,80.2576,4,5,0,26.87923382612183,52.84729706643728
2024-03-07,Egmore,13.0701,80.2576,2,1,0,27.737252107238152,74.90287325069022
2024-03-08,Egmore,13.0701,80.2576,5,7,0,30.280868403535514,86.08059977430837
2024-03-09,Egmore,13.0701,80.2576,2,8,0,34.16705891916286,85.90710954655053
2024-03-10,Egmore,13.0701,80.2576,3,2,1,31.76424878776171,56.94659250046075
2024-03-11,Egmore,13.0701,80.2576,2,5,1,32.275814480485145,88.7163433817411
2024-03-12,Egmore,13.0701,80.2576,11,6,0,30.421431228530007,78.10907819994499
2024-03-13,Egmore,13.0701,80.2576,3,4,0,28.5701361008598,80.13731030790883
2024-03-14,Egmore,13.0701,80.2576,8,6,1,25.40001795992695,63.755267413403715
2024-03-15,Egmore,13.0701,80.2576,3,2,0,33.10529847232716,50.10674468061343
2024-03-16,Egmore,13.0701,80.2576,3,5,0,32.907464125166385,55.2005611087352
2024-03-17,Egmore,13.0701,80.2576,5,6,0,34.73810975193635,71.77736668866594
2024-03-18,Egmore,13.0701,80.2576,5,4,0,28.811775522680865,52.59205561351335
2024-03-19,Egmore,13.0701,80.2576,10,3,0,28.674462759654514,86.56802793604768
2024-03-20,Egmore,13.0701,80.2576,5,3,2,25.156735681165543,53.38527236996771
2024-03-21,Egmore,13.0701,80.2576,0,8,1,30.619749991343994,86.73765525116016
2024-03-22,Egmore,13.0701,80.2576,3,9,0,26.99004880708276,55.604440703711674
2024-03-23,Egmore,13.0701,80.2576,6,8,0,29.611805917374934,53.429021536519116
2024-03-24,Egmore,13.0701,80.2576,7,9,0,31.265251529394376,75.2060916170997
2024-03-25,Egmore,13.0701,80.2576,2,9,0,26.287226117391366,66.58436992757636
2024-03-26,Egmore,13.0701,80.2576,11,4,1,30.198419957427117,76.32856791266761
2024-03-27,Egmore,13.0701,80.2576,8,3,0,26.329646172110206,63.71113836930532
2024-03-28,Egmore,13.0701,80.2576,4,1,0,31.792481137641875,86.48776632081768
2024-03-29,Egmore,13.0701,80.2576,3,6,1,32.917030629692356,84.57630484042193
2024-03-30,Egmore,13.0701,80.2576,6,4,0,28.522963608071333,54.66455503880682
2024-03-31,Egmore,13.0701,80.2576,8,4,0,27.004913843068977,73.41452271168738
2024-04-01,Egmore,13.0701,80.2576,4,6,0,30.485656282988245,60.923476925586314
2024-04-02,Egmore,13.0701,80.2576,4,9,1,25.68950372365306,87.60322257254776
2024-04-03,Egmore,13.0701,80.2576,8,6,0,28.8391414091674,54.081876411874646
2024-04-04,Egmore,13.0701,80.2576,3,7,0,28.109164873614866,68.16257990407696
2024-04-05,Egmore,13.0701,80.2576,4,5,0,30.67209872121308,58.56479413984445
2024-04-06,Egmore,13.0701,80.2576,2,9,0,29.903248792921026,59.874245337460515
2024-04-07,Egmore,13.0701,80.2576,4,7,0,33.00157614459343,78.62965333474313
2024-04-08,Egmore,13.0701,80.2576,7,4,2,30.43916433431052,59.916592723370066
2024-04-09,Egmore,13.0701,80.2576,6,1,1,31.21331726516703,85.84461966625108
2024-04-10,Egmore,13.0701,80.2576,9,7,1,29.81412153286966,78.29624441055307
